"TOA5","Ichetucknee","CR1000X","22891","CR1000X.Std.04.02","CPU:Ichetuckneehourly_03012023.CR1X","6659","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","CO2","cDOM"
"TS","RN","Volts","Deg C","ppm","ppbQS"
"","","Min","Smp","Smp","Smp"
"2023-06-12 09:00:00",2144,12.68,26.68,499.8004,5.923028
"2023-06-12 10:00:00",2145,12.65,28.65,464.5078,6.153967
"2023-06-12 11:00:00",2146,12.58,28.84,434.2112,6.031242
"2023-06-12 12:00:00",2147,12.57,28.65,414.0771,6.12974
"2023-06-12 13:00:00",2148,12.61,29.74,391.3388,6.021449
"2023-06-12 14:00:00",2149,12.59,30.87,356.0387,6.028634
"2023-06-12 15:00:00",2150,12.56,31.71,330.8712,6.126338
"2023-06-12 16:00:00",2151,12.56,31.54,310.659,6.063503
"2023-06-12 17:00:00",2152,12.55,31.34,303.1364,6.129514
"2023-06-12 18:00:00",2153,12.55,30.5,305.5801,6.00983
"2023-06-12 19:00:00",2154,12.52,29.91,308.159,5.96995
"2023-06-12 20:00:00",2155,12.52,28.62,323.2858,5.979231
"2023-06-12 21:00:00",2156,12.52,27.51,358.5106,6.021966
"2023-06-12 22:00:00",2157,12.51,26.8,391.3669,6.034508
"2023-06-12 23:00:00",2158,12.5,26.43,424.214,6.071095
"2023-06-13 00:00:00",2159,12.49,26.16,454.412,6.083004
"2023-06-13 01:00:00",2160,12.49,25.82,487.2264,5.970498
"2023-06-13 02:00:00",2161,12.48,25.49,517.4761,5.815121
"2023-06-13 03:00:00",2162,12.48,25.21,537.7217,6.111451
"2023-06-13 04:00:00",2163,12.47,24.93,552.7679,5.827352
"2023-06-13 05:00:00",2164,12.46,24.6,560.3405,5.993801
"2023-06-13 06:00:00",2165,12.46,24.49,565.3475,5.918529
"2023-06-13 07:00:00",2166,12.46,24.89,547.7306,6.012611
"2023-06-13 08:00:00",2167,12.52,26.07,509.8332,6.196253
"2023-06-13 09:00:00",2168,12.54,28.53,469.4858,6.002837
"2023-06-13 10:00:00",2169,12.62,31.03,409.0141,6.049366
"2023-06-13 11:00:00",2170,12.6,32.93,363.5658,5.976448
"2023-06-13 12:00:00",2171,12.54,32.89,333.3554,6.113372
"2023-06-13 13:00:00",2172,12.53,33.19,303.0536,6.404778
"2023-06-13 14:00:00",2173,12.5,34.07,272.7671,6.225436
"2023-06-13 15:00:00",2174,12.52,34.23,247.6341,6.254027
"2023-06-13 16:00:00",2175,12.49,33.65,235.0019,6.161409
"2023-06-13 17:00:00",2176,12.48,33.09,245.0497,5.991261
"2023-06-13 18:00:00",2177,12.48,32.32,250.1537,6.280361
"2023-06-13 19:00:00",2178,12.47,31.15,272.7821,6.164668
"2023-06-13 20:00:00",2179,12.45,29.82,310.6796,6.161762
"2023-06-13 21:00:00",2180,12.45,28.61,350.9764,6.30358
"2023-06-13 22:00:00",2181,12.44,27.69,391.335,5.829583
"2023-06-13 23:00:00",2182,12.43,27.04,429.2172,5.98374
"2023-06-14 00:00:00",2183,12.43,26.42,461.9925,6.135439
"2023-06-14 01:00:00",2184,12.42,25.82,492.3009,5.964157
"2023-06-14 02:00:00",2185,12.4,25.21,525.0151,5.847152
"2023-06-14 03:00:00",2186,12.39,24.64,545.225,5.980633
"2023-06-14 04:00:00",2187,12.39,24.2,557.8242,5.888612
"2023-06-14 05:00:00",2188,12.38,23.82,565.3924,6.0777
"2023-06-14 06:00:00",2189,12.38,23.46,570.4234,6.104467
"2023-06-14 07:00:00",2190,12.4,23.87,552.8066,5.946601
"2023-06-14 08:00:00",2191,12.42,25.39,514.9677,6.065126
"2023-06-14 09:00:00",2192,12.48,27.95,459.4252,5.88763
"2023-06-14 10:00:00",2193,12.55,30.01,414.0612,6.035135
"2023-06-14 11:00:00",2194,12.47,32.27,373.7064,6.078125
"2023-06-14 12:00:00",2195,12.45,32.84,343.4047,6.094861
"2023-06-14 13:00:00",2196,12.45,33.15,318.2042,6.179666
"2023-06-14 14:00:00",2197,12.43,33.47,282.8721,6.303975
"2023-06-14 15:00:00",2198,12.45,33.51,250.1283,6.156983
"2023-06-14 16:00:00",2199,12.43,33.37,229.9159,6.162505
"2023-06-14 17:00:00",2200,12.41,32.92,219.8867,6.224617
"2023-06-14 18:00:00",2201,12.4,32.24,232.4619,6.005313
"2023-06-14 19:00:00",2202,12.38,31.33,260.151,5.890212
"2023-06-14 20:00:00",2203,12.37,30.43,303.1216,6.216622
"2023-06-14 21:00:00",2204,12.37,28.85,345.9366,6.118375
"2023-06-14 22:00:00",2205,12.34,25.28,381.3374,5.941343
"2023-06-14 23:00:00",2206,12.33,23.27,416.6851,6.111117
"2023-06-15 00:00:00",2207,12.33,22.71,451.8934,5.975022
"2023-06-15 01:00:00",2208,12.31,22.24,484.6608,6.020729
"2023-06-15 02:00:00",2209,12.31,21.87,514.9855,6.044326
"2023-06-15 03:00:00",2210,12.29,21.65,537.6984,5.93776
"2023-06-15 04:00:00",2211,12.29,21.43,547.71,5.958418
"2023-06-15 05:00:00",2212,12.29,21.16,557.9331,5.963973
"2023-06-15 06:00:00",2213,12.27,20.95,562.8576,6.024068
"2023-06-15 07:00:00",2214,12.28,21.33,550.2945,6.092901
"2023-06-15 08:00:00",2215,12.32,22.47,512.4122,6.244161
"2023-06-15 09:00:00",2216,12.4,24.52,441.7612,6.035266
"2023-06-15 10:00:00",2217,12.43,28.35,401.4254,6.017128
"2023-06-15 11:00:00",2218,12.31,29.29,368.635,6.220599
"2023-06-15 12:00:00",2219,12.36,28.07,361.0777,6.074802
"2023-06-15 13:00:00",2220,12.29,29.15,343.4091,5.994099
"2023-06-15 14:00:00",2221,12.28,27.63,353.515,5.906251
"2023-06-15 15:00:00",2222,12.28,24.28,363.6677,6.179816
"2023-06-15 16:00:00",2223,12.26,22.71,381.2699,5.933244
"2023-06-15 17:00:00",2224,12.25,21.94,398.9265,6.019263
"2023-06-15 18:00:00",2225,12.25,21.64,436.8064,6.23776
"2023-06-15 19:00:00",2226,12.25,21.48,469.6531,6.235807
"2023-06-15 20:00:00",2227,12.23,21.43,502.3379,6.059253
"2023-06-15 21:00:00",2228,12.24,21.6,537.6306,5.908689
"2023-06-15 22:00:00",2229,12.23,21.6,550.3167,6.055575
"2023-06-15 23:00:00",2230,12.22,21.45,562.8037,5.842905
"2023-06-16 00:00:00",2231,12.21,21.36,567.9513,6.027536
"2023-06-16 01:00:00",2232,12.21,21.25,565.4178,6.013338
"2023-06-16 02:00:00",2233,12.21,21.17,560.3741,6.037434
"2023-06-16 03:00:00",2234,12.2,21.26,555.293,6.09608
"2023-06-16 04:00:00",2235,12.2,21.84,552.7881,5.956072
"2023-06-16 05:00:00",2236,12.19,22.76,550.3134,5.945971
"2023-06-16 06:00:00",2237,12.19,22.33,552.7608,6.058663
"2023-06-16 07:00:00",2238,12.2,22.13,550.2076,5.861046
"2023-06-16 08:00:00",2239,12.24,22.87,517.5339,6.121778
"2023-06-16 09:00:00",2240,12.31,24.82,464.5295,5.988469
"2023-06-16 10:00:00",2241,12.4,27.87,409.0284,6.386614
"2023-06-16 11:00:00",2242,12.38,29.12,361.1478,6.153037
"2023-06-16 12:00:00",2243,12.33,29.5,323.253,6.01087
"2023-06-16 13:00:00",2244,12.31,29.62,295.5394,6.217993
"2023-06-16 14:00:00",2245,12.31,30.02,272.885,6.249053
"2023-06-16 15:00:00",2246,12.26,29.2,262.7573,6.342222
"2023-06-16 16:00:00",2247,12.26,28.87,255.2598,6.021802
"2023-06-16 17:00:00",2248,12.24,28.93,267.8151,6.298185
"2023-06-16 18:00:00",2249,12.21,28.98,280.3904,5.986863
"2023-06-16 19:00:00",2250,12.2,28.07,310.6636,6.116415
"2023-06-16 20:00:00",2251,12.19,26.64,358.5574,6.156596
"2023-06-16 21:00:00",2252,12.19,25.37,403.9643,5.989629
"2023-06-16 22:00:00",2253,12.18,24.42,434.3066,6.15321
"2023-06-16 23:00:00",2254,12.17,23.69,462.034,6.107761
"2023-06-17 00:00:00",2255,12.16,23.17,492.2599,6.160531
"2023-06-17 01:00:00",2256,12.16,22.81,522.4922,5.813432
"2023-06-17 02:00:00",2257,12.14,22.6,547.7198,6.302381
"2023-06-17 03:00:00",2258,12.14,22.71,555.377,5.992186
"2023-06-17 04:00:00",2259,12.13,22.91,562.9326,6.246474
"2023-06-17 05:00:00",2260,12.13,23.01,562.8469,5.990076
"2023-06-17 06:00:00",2261,12.12,23.16,562.7994,5.919092
"2023-06-17 07:00:00",2262,12.12,23.04,560.325,6.230915
"2023-06-17 08:00:00",2263,12.11,23.12,537.694,6.143713
"2023-06-17 09:00:00",2264,12.17,23.68,504.914,6.219429
"2023-06-17 10:00:00",2265,12.27,24.32,464.5069,6.214503
"2023-06-17 11:00:00",2266,12.22,27.24,411.557,6.180149
"2023-06-17 12:00:00",2267,12.17,28.6,358.5368,5.913289
"2023-06-17 13:00:00",2268,12.18,29.26,325.7426,5.99691
"2023-06-17 14:00:00",2269,12.17,30.22,305.6608,6.317307
"2023-06-17 15:00:00",2270,12.15,30.85,282.943,6.516243
"2023-06-17 16:00:00",2271,12.15,30.97,270.2872,6.366468
"2023-06-17 17:00:00",2272,12.15,30.93,272.8258,6.327358
"2023-06-17 18:00:00",2273,12.12,30.16,303.1378,6.332146
"2023-06-17 19:00:00",2274,12.11,27.26,345.9555,6.098402
"2023-06-17 20:00:00",2275,12.1,24.99,378.7111,6.226124
"2023-06-17 21:00:00",2276,12.1,24.37,431.7496,6.170897
"2023-06-17 22:00:00",2277,12.09,24,469.612,6.056345
"2023-06-17 23:00:00",2278,12.08,23.73,507.3573,6.254242
"2023-06-18 00:00:00",2279,12.07,23.47,550.2309,6.12179
"2023-06-18 01:00:00",2280,12.07,23.45,578.0054,6.156321
"2023-06-18 02:00:00",2281,12.06,23.49,590.5954,6.066229
"2023-06-18 03:00:00",2282,12.06,23.41,595.6212,6.047832
"2023-06-18 04:00:00",2283,12.05,23.2,595.6467,6.031883
"2023-06-18 05:00:00",2284,12.04,22.96,593.1425,6.349434
"2023-06-18 06:00:00",2285,12.04,22.76,588.108,6.195379
"2023-06-18 07:00:00",2286,12.05,23.01,572.9824,6.129678
"2023-06-18 08:00:00",2287,12.08,24.23,532.6279,6.25096
"2023-06-18 09:00:00",2288,12.11,26.07,479.5823,6.237232
"2023-06-18 10:00:00",2289,12.15,28.51,431.7679,6.178216
"2023-06-18 11:00:00",2290,12.18,30.36,386.4146,6.298155
"2023-06-18 12:00:00",2291,12.13,30.56,351.0191,5.974214
"2023-06-18 13:00:00",2292,12.11,30.9,315.7644,5.956096
"2023-06-18 14:00:00",2293,12.1,31.53,287.9747,6.286083
"2023-06-18 15:00:00",2294,12.08,32.07,270.3516,6.356039
"2023-06-18 16:00:00",2295,12.08,32.13,262.7865,6.177783
"2023-06-18 17:00:00",2296,12.07,31.95,267.7358,6.401394
"2023-06-18 18:00:00",2297,12.05,31.37,282.9041,6.379941
"2023-06-18 19:00:00",2298,12.03,30.15,313.1817,6.134443
"2023-06-18 20:00:00",2299,12.03,28.38,353.5418,6.358777
"2023-06-18 21:00:00",2300,12.03,27.4,388.8696,6.328154
"2023-06-18 22:00:00",2301,12.01,27,426.705,6.30834
"2023-06-18 23:00:00",2302,12.01,26.72,464.4709,6.056196
"2023-06-19 00:00:00",2303,12,26.37,499.7473,6.086105
"2023-06-19 01:00:00",2304,12,26,537.6524,6.137597
"2023-06-19 02:00:00",2305,11.98,25.54,567.8725,6.229028
"2023-06-19 03:00:00",2306,11.98,25.05,583.0621,6.138173
"2023-06-19 04:00:00",2307,11.97,24.56,588.1143,6.137698
"2023-06-19 05:00:00",2308,11.97,24.13,590.6411,6.254137
"2023-06-19 06:00:00",2309,11.96,23.9,595.657,6.078047
"2023-06-19 07:00:00",2310,11.97,24.07,585.5856,6.200593
"2023-06-19 08:00:00",2311,12,25.42,557.8688,6.18884
"2023-06-19 09:00:00",2312,12.05,27.43,515.0173,6.205038
"2023-06-19 10:00:00",2313,12.11,30.21,459.43,6.107329
"2023-06-19 11:00:00",2314,12.04,31.57,409.052,6.164423
"2023-06-19 12:00:00",2315,12.02,29.59,381.3223,6.35199
"2023-06-19 13:00:00",2316,12.03,29.49,356.1298,6.053261
"2023-06-19 14:00:00",2317,11.99,30.36,328.3714,6.263398
"2023-06-19 15:00:00",2318,12,30.26,308.1841,6.038783
"2023-06-19 16:00:00",2319,11.99,30.19,298.0727,6.348273
"2023-06-19 17:00:00",2320,11.98,30.16,300.5739,6.366844
"2023-06-19 18:00:00",2321,11.95,30.02,313.2697,6.399251
"2023-06-19 19:00:00",2322,11.95,29.33,338.3554,6.309292
"2023-06-19 20:00:00",2323,11.94,28.04,371.2383,6.241148
"2023-06-19 21:00:00",2324,11.93,26.84,403.9539,6.38363
"2023-06-19 22:00:00",2325,11.93,25.82,434.2832,6.040569
"2023-06-19 23:00:00",2326,11.92,25.19,467.0508,6.372739
"2023-06-20 00:00:00",2327,11.9,24.69,499.7742,6.319703
"2023-06-20 01:00:00",2328,11.89,24.5,532.5841,6.218258
"2023-06-20 02:00:00",2329,11.89,24.75,557.8515,6.165377
"2023-06-20 03:00:00",2330,11.89,24.16,562.8464,6.377446
"2023-06-20 04:00:00",2331,11.87,22.89,552.718,6.082307
"2023-06-20 05:00:00",2332,11.86,22.51,550.2953,6.182192
"2023-06-20 06:00:00",2333,11.87,22.5,572.9777,6.287218
"2023-06-20 07:00:00",2334,11.86,22.51,583.0939,6.22325
"2023-06-20 08:00:00",2335,11.87,22.89,573.0202,6.132521
"2023-06-20 09:00:00",2336,11.96,24.08,537.6721,6.132894
"2023-06-20 10:00:00",2337,12.04,26.65,487.2067,6.166698
"2023-06-20 11:00:00",2338,12.02,28.54,439.2306,6.188101
"2023-06-20 12:00:00",2339,11.98,29.63,401.4736,6.063504
"2023-06-20 13:00:00",2340,11.94,30.1,373.7063,6.226775
"2023-06-20 14:00:00",2341,11.94,30.61,346.0455,6.254864
"2023-06-20 15:00:00",2342,11.91,30.84,298.0108,6.187724
"2023-06-20 16:00:00",2343,11.9,30.9,272.8594,6.097492
"2023-06-20 17:00:00",2344,11.91,30.81,265.32,6.383698
"2023-06-20 18:00:00",2345,11.87,30.51,277.8369,6.122989
"2023-06-20 19:00:00",2346,11.86,29.51,303.0888,6.553937
"2023-06-20 20:00:00",2347,11.85,28.54,338.4081,6.167312
"2023-06-20 21:00:00",2348,11.85,27.7,381.3192,6.408701
"2023-06-20 22:00:00",2349,11.84,26.87,421.5932,6.104449
"2023-06-20 23:00:00",2350,11.83,26.29,464.5349,6.267449
"2023-06-21 00:00:00",2351,11.81,25.93,509.8495,6.152992
"2023-06-21 01:00:00",2352,11.82,25.49,540.1046,6.26176
"2023-06-21 02:00:00",2353,11.81,25.1,567.9258,6.358717
"2023-06-21 03:00:00",2354,11.8,24.94,588.1346,6.372043
"2023-06-21 04:00:00",2355,11.79,24.58,595.7313,6.21305
"2023-06-21 05:00:00",2356,11.78,24.26,590.6127,6.156839
"2023-06-21 06:00:00",2357,11.78,24.27,588.0833,6.034618
"2023-06-21 07:00:00",2358,11.79,24.61,585.5657,6.083461
"2023-06-21 08:00:00",2359,11.78,25.49,567.91,6.234105
"2023-06-21 09:00:00",2360,11.81,25.3,537.7502,6.489351
"2023-06-21 10:00:00",2361,11.84,26.95,502.2998,6.71694
"2023-06-21 11:00:00",2362,11.76,27.26,464.489,6.349022
"2023-06-21 12:00:00",2363,11.76,25.21,449.3769,6.263209
"2023-06-21 13:00:00",2364,11.76,23.73,459.4551,6.298017
"2023-06-21 14:00:00",2365,11.76,23.1,451.9656,6.266407
"2023-06-21 15:00:00",2366,11.78,23.14,426.7289,6.373242
"2023-06-21 16:00:00",2367,11.76,23.62,393.8949,6.324805
"2023-06-21 17:00:00",2368,11.75,24.6,383.7864,6.279965
"2023-06-21 18:00:00",2369,11.73,25.1,398.9414,6.392859
"2023-06-21 19:00:00",2370,11.71,24.87,414.08,6.339546
"2023-06-21 20:00:00",2371,11.71,24.31,426.7183,6.330538
"2023-06-21 21:00:00",2372,11.7,23.37,436.837,6.292249
"2023-06-21 22:00:00",2373,11.69,22.37,444.2883,6.146522
"2023-06-21 23:00:00",2374,11.69,21.82,459.4153,6.144917
"2023-06-22 00:00:00",2375,11.67,21.52,484.6335,6.12574
"2023-06-22 01:00:00",2376,11.68,21.38,509.9879,6.31744
"2023-06-22 02:00:00",2377,11.66,21.36,537.6736,6.180552
"2023-06-22 03:00:00",2378,11.65,21.28,560.2916,6.255149
"2023-06-22 04:00:00",2379,11.65,21.21,573.0184,6.544896
"2023-06-22 05:00:00",2380,11.64,21.21,575.4404,6.316669
"2023-06-22 06:00:00",2381,11.64,21.23,573.0052,6.33131
"2023-06-22 07:00:00",2382,11.63,21.47,575.531,6.29109
"2023-06-22 08:00:00",2383,11.63,21.56,565.3703,6.287953
"2023-06-22 09:00:00",2384,11.63,21.39,555.3743,6.509604
"2023-06-22 10:00:00",2385,11.75,22.15,550.2731,6.304103
"2023-06-22 11:00:00",2386,11.75,24.23,517.4897,6.220527
"2023-06-22 12:00:00",2387,11.62,23.33,477.1119,6.340925
"2023-06-22 13:00:00",2388,11.61,22.34,474.6537,6.377021
"2023-06-22 14:00:00",2389,11.68,22.93,494.7514,6.119217
"2023-06-22 15:00:00",2390,11.62,23.65,479.5677,6.677954
"2023-06-22 16:00:00",2391,11.61,23.45,454.4371,6.245144
"2023-06-22 17:00:00",2392,11.62,23.77,456.9847,6.047756
"2023-06-22 18:00:00",2393,11.6,24.93,467.008,6.179553
"2023-06-22 19:00:00",2394,11.59,25.01,477.0861,6.483426
"2023-06-22 20:00:00",2395,11.58,24.79,479.6759,6.149641
"2023-06-22 21:00:00",2396,11.58,24.51,492.3191,6.402916
"2023-06-22 22:00:00",2397,11.56,24.04,519.8845,6.287523
"2023-06-22 23:00:00",2398,11.56,23.53,532.6545,6.233401
"2023-06-23 00:00:00",2399,11.55,23.18,537.7301,6.505475
"2023-06-23 01:00:00",2400,11.54,22.83,552.7589,6.294738
"2023-06-23 02:00:00",2401,11.54,22.55,572.9411,6.335376
"2023-06-23 03:00:00",2402,11.52,22.44,580.451,6.21454
"2023-06-23 04:00:00",2403,11.52,22.5,575.541,6.522485
"2023-06-23 05:00:00",2404,11.5,22.5,575.4771,6.06251
"2023-06-23 06:00:00",2405,11.51,22.54,580.5067,6.31038
"2023-06-23 07:00:00",2406,11.51,22.72,588.0484,6.300166
"2023-06-23 08:00:00",2407,11.51,23.25,585.5536,6.405889
"2023-06-23 09:00:00",2408,11.63,24.06,562.8331,6.104104
"2023-06-23 10:00:00",2409,11.6,26.08,530.0627,6.409091
"2023-06-23 11:00:00",2410,12.77,27.14,41.40706,5.812151
"2023-06-23 12:00:00",2411,12.65,26.83,449.326,5.92889
"2023-06-23 13:00:00",2412,12.55,27.27,416.5839,5.982834
"2023-06-23 14:00:00",2413,12.57,28.27,381.2642,6.0476
"2023-06-23 15:00:00",2414,12.52,29.2,348.5228,6.23207
"2023-06-23 16:00:00",2415,12.48,29.48,328.3267,6.044456
"2023-06-23 17:00:00",2416,12.5,29.08,328.2994,6.063345
"2023-06-23 18:00:00",2417,12.47,28.17,338.4396,5.82717
"2023-06-23 19:00:00",2418,12.44,26.51,361.0253,6.231328
"2023-06-23 20:00:00",2419,12.45,25.55,396.4022,5.923536
"2023-06-23 21:00:00",2420,12.45,24.92,439.3069,6.310797
"2023-06-23 22:00:00",2421,12.45,24.71,477.1038,6.227967
"2023-06-23 23:00:00",2422,12.41,24.56,514.9764,5.971608
"2023-06-24 00:00:00",2423,12.42,24.17,545.1908,5.871426
"2023-06-24 01:00:00",2424,12.4,23.97,575.4627,5.89152
"2023-06-24 02:00:00",2425,12.42,23.89,600.6725,6.140438
"2023-06-24 03:00:00",2426,12.43,23.99,618.3337,5.948066
"2023-06-24 04:00:00",2427,12.43,23.95,623.3859,5.818577
"2023-06-24 05:00:00",2428,12.39,23.76,625.8469,6.185181
"2023-06-24 06:00:00",2429,12.38,23.65,628.4476,5.958627
"2023-06-24 07:00:00",2430,12.4,24.03,623.3807,5.920465
"2023-06-24 08:00:00",2431,12.44,25.3,608.2363,6.327126
"2023-06-24 09:00:00",2432,12.52,27.34,575.5125,6.05028
"2023-06-24 10:00:00",2433,12.68,30.04,535.1442,6.026498
"2023-06-24 11:00:00",2434,12.66,30.35,497.276,6.054699
"2023-06-24 12:00:00",2435,12.49,30.62,459.4417,6.01816
"2023-06-24 13:00:00",2436,12.47,30.89,419.1269,6.271413
"2023-06-24 14:00:00",2437,12.5,31.76,376.2145,6.036658
"2023-06-24 15:00:00",2438,12.47,32.06,343.4197,6.018471
"2023-06-24 16:00:00",2439,12.46,31.64,328.332,6.061661
"2023-06-24 17:00:00",2440,12.42,30.59,330.7924,6.241664
"2023-06-24 18:00:00",2441,12.41,30.49,338.4518,6.273886
"2023-06-24 19:00:00",2442,12.39,29.77,356.0963,6.207248
"2023-06-24 20:00:00",2443,12.39,28.59,388.8242,5.883256
"2023-06-24 21:00:00",2444,12.38,27.5,424.1534,6.211769
"2023-06-24 22:00:00",2445,12.39,26.71,466.9977,6.410069
"2023-06-24 23:00:00",2446,12.36,26.22,509.8844,6.116137
"2023-06-25 00:00:00",2447,12.37,25.67,545.1747,6.181837
"2023-06-25 01:00:00",2448,12.33,25.14,577.9708,6.066085
"2023-06-25 02:00:00",2449,12.35,24.62,610.8077,6.127181
"2023-06-25 03:00:00",2450,12.33,24.2,636.0215,6.110216
"2023-06-25 04:00:00",2451,12.32,23.75,648.6504,6.360765
"2023-06-25 05:00:00",2452,12.3,23.32,648.5839,5.978568
"2023-06-25 06:00:00",2453,12.3,23.01,651.0941,6.355477
"2023-06-25 07:00:00",2454,12.31,23.22,648.5251,6.152606
"2023-06-25 08:00:00",2455,12.34,24.22,635.9552,6.024903
"2023-06-25 09:00:00",2456,12.46,26.82,608.234,5.815845
"2023-06-25 10:00:00",2457,12.7,30.08,575.5079,6.063231
"2023-06-25 11:00:00",2458,12.56,31.95,535.1447,6.324097
"2023-06-25 12:00:00",2459,12.46,31.87,489.7289,6.24298
"2023-06-25 13:00:00",2460,12.4,31.94,449.3679,6.133219
"2023-06-25 14:00:00",2461,12.38,32.32,403.9709,6.168492
"2023-06-25 15:00:00",2462,12.35,32.56,373.6689,6.125547
"2023-06-25 16:00:00",2463,12.33,32.4,348.521,6.139876
"2023-06-25 17:00:00",2464,12.32,32.29,343.4664,6.188374
"2023-06-25 18:00:00",2465,12.31,31.83,356.051,6.419543
"2023-06-25 19:00:00",2466,12.28,30.58,373.6904,6.114263
"2023-06-25 20:00:00",2467,12.27,29.24,403.9897,6.081855
"2023-06-25 21:00:00",2468,12.28,28.13,439.2095,6.07397
"2023-06-25 22:00:00",2469,12.28,27.16,477.1174,6.011054
"2023-06-25 23:00:00",2470,12.25,26.36,512.4625,6.095953
"2023-06-26 00:00:00",2471,12.25,25.72,550.2614,6.29263
"2023-06-26 01:00:00",2472,12.23,25.23,583.0021,6.023613
"2023-06-26 02:00:00",2473,12.25,24.79,610.7628,6.080024
"2023-06-26 03:00:00",2474,12.24,24.45,636.0117,6.072584
"2023-06-26 04:00:00",2475,12.23,24.14,651.1718,6.053349
"2023-06-26 05:00:00",2476,12.22,23.91,653.5997,6.048244
"2023-06-26 06:00:00",2477,12.21,23.85,653.6589,6.190293
"2023-06-26 07:00:00",2478,12.23,24.3,651.076,5.910377
"2023-06-26 08:00:00",2479,12.35,25.75,633.4848,6.225587
"2023-06-26 09:00:00",2480,12.27,27.41,608.1826,6.310009
"2023-06-26 10:00:00",2481,12.55,29.74,572.9589,6.126155
"2023-06-26 11:00:00",2482,12.59,31.34,535.0905,6.007166
"2023-06-26 12:00:00",2483,12.43,32.2,492.2956,5.956
"2023-06-26 13:00:00",2484,12.36,32.53,451.8773,5.963076
"2023-06-26 14:00:00",2485,12.33,33.06,406.5012,6.301018
"2023-06-26 15:00:00",2486,12.32,33.54,363.5741,6.387113
"2023-06-26 16:00:00",2487,12.27,32.9,338.4479,6.078805
"2023-06-26 17:00:00",2488,12.26,32.7,328.3467,6.292482
"2023-06-26 18:00:00",2489,12.24,32.33,333.3124,6.221974
"2023-06-26 19:00:00",2490,12.23,31.21,350.955,6.345838
"2023-06-26 20:00:00",2491,12.23,29.97,376.2534,6.236273
"2023-06-26 21:00:00",2492,12.21,29.05,411.5734,6.21583
"2023-06-26 22:00:00",2493,12.2,28.29,449.3774,6.268166
"2023-06-26 23:00:00",2494,12.21,27.64,492.2515,6.263125
"2023-06-27 00:00:00",2495,12.2,27.08,535.066,6.279084
"2023-06-27 01:00:00",2496,12.18,26.66,572.9073,6.157528
"2023-06-27 02:00:00",2497,12.18,26.34,608.2593,6.097671
"2023-06-27 03:00:00",2498,12.18,25.97,635.9427,6.088063
"2023-06-27 04:00:00",2499,12.17,25.6,658.6479,6.27035
"2023-06-27 05:00:00",2500,12.15,25.25,668.7679,6.049965
"2023-06-27 06:00:00",2501,12.16,25.02,671.285,6.190979
"2023-06-27 07:00:00",2502,12.15,25.36,671.2301,6.36986
"2023-06-27 08:00:00",2503,12.23,26.9,663.6724,6.059412
"2023-06-27 09:00:00",2504,12.33,29.04,641.085,6.226259
"2023-06-27 10:00:00",2505,12.41,32.15,610.7947,6.016047
"2023-06-27 11:00:00",2506,12.36,33.31,580.5507,6.364151
"2023-06-27 12:00:00",2507,12.28,33.53,545.186,6.121266
"2023-06-27 13:00:00",2508,12.24,33.73,507.3177,6.09318
"2023-06-27 14:00:00",2509,12.2,34.43,464.5163,6.38437
"2023-06-27 15:00:00",2510,12.19,34.72,419.124,6.202673
"2023-06-27 16:00:00",2511,12.17,34.21,383.8137,6.33532
"2023-06-27 17:00:00",2512,12.15,33.42,366.091,6.368102
"2023-06-27 18:00:00",2513,12.19,32.06,363.6159,6.245373
"2023-06-27 19:00:00",2514,12.13,31.79,373.7311,6.293643
"2023-06-27 20:00:00",2515,12.12,30.62,393.8349,6.412451
"2023-06-27 21:00:00",2516,12.13,29.71,419.1459,6.326436
"2023-06-27 22:00:00",2517,12.12,29.01,454.3252,6.105674
"2023-06-27 23:00:00",2518,12.11,28.42,487.1425,6.213094
"2023-06-28 00:00:00",2519,12.09,27.96,527.5129,6.201489
"2023-06-28 01:00:00",2520,12.09,27.56,570.353,6.057098
"2023-06-28 02:00:00",2521,12.1,27.48,605.7355,6.155501
"2023-06-28 03:00:00",2522,12.09,27.64,635.9073,6.073384
"2023-06-28 04:00:00",2523,12.09,27.71,658.6805,6.267982
"2023-06-28 05:00:00",2524,12.08,27.76,678.8419,6.153322
"2023-06-28 06:00:00",2525,12.08,27.52,688.8586,6.332371
"2023-06-28 07:00:00",2526,12.05,26.31,676.3514,6.152216
"2023-06-28 08:00:00",2527,12.11,26.75,673.7469,6.17564
"2023-06-28 09:00:00",2528,12.23,28.39,661.2813,6.228075
"2023-06-28 10:00:00",2529,12.23,30.77,635.9644,5.98352
"2023-06-28 11:00:00",2530,12.26,32.29,608.2375,6.257911
"2023-06-28 12:00:00",2531,12.15,32.39,572.9478,6.315045
"2023-06-28 13:00:00",2532,12.15,32.73,530.0471,6.208315
"2023-06-28 14:00:00",2533,12.13,33.09,492.2616,6.320661
"2023-06-28 15:00:00",2534,12.1,33.33,456.9781,6.22187
"2023-06-28 16:00:00",2535,12.07,33.07,424.1536,6.286265
"2023-06-28 17:00:00",2536,12.05,32.88,396.394,6.330778
"2023-06-28 18:00:00",2537,12.04,32.24,386.3326,6.036911
"2023-06-28 19:00:00",2538,12.04,30.84,386.3415,6.343368
"2023-06-28 20:00:00",2539,12.03,29.29,393.8725,6.235231
"2023-06-28 21:00:00",2540,12.03,27.97,411.4862,6.131926
