"TOA5","OtterCO2_CH4","CR800","35501","CR800.Std.27.04","CPU:Otter_09272022_hour.CR8","37055","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","cDOM","pH"
"2023-08-30 15:00:00",5772,12.86,780.5,6.625841,703
"2023-08-30 16:00:00",5773,12.86,763.4,6.054929,703
"2023-08-30 17:00:00",5774,12.86,778.4,6.035078,703
"2023-08-30 18:00:00",5775,12.86,824,6.02844,701
"2023-08-30 19:00:00",5776,12.85,910,5.963401,695
"2023-08-30 20:00:00",5777,12.85,985,5.8212,695
"2023-08-30 21:00:00",5778,12.84,1065,5.794863,695
"2023-08-30 22:00:00",5779,12.84,1166,5.922764,695
"2023-08-30 23:00:00",5780,12.84,1263,6.095469,695
"2023-08-31 00:00:00",5781,12.84,1364,5.5164,695
"2023-08-31 01:00:00",5782,12.83,1472,5.831333,694
"2023-08-31 02:00:00",5783,12.82,1553,6.060928,694
"2023-08-31 03:00:00",5784,12.82,1636,6.024356,694
"2023-08-31 04:00:00",5785,12.82,1701,5.317281,692
"2023-08-31 05:00:00",5786,12.81,1758,6.239729,691
"2023-08-31 06:00:00",5787,12.81,1817,5.825237,691
"2023-08-31 07:00:00",5788,12.81,1904,5.987783,690
"2023-08-31 08:00:00",5789,12.8,1992,5.943083,689
"2023-08-31 09:00:00",5790,12.82,2065,6.073511,688
"2023-08-31 10:00:00",5791,12.82,2151,6.167109,690
"2023-08-31 11:00:00",5792,12.82,2211,5.910918,689
"2023-08-31 12:00:00",5793,12.82,2282,6.357717,688
"2023-08-31 13:00:00",5794,12.82,2387,6.280365,686
"2023-08-31 14:00:00",5795,12.82,2468,6.264639,688
"2023-08-31 15:00:00",5796,12.82,2541,5.843916,691
"2023-08-31 16:00:00",5797,12.82,2596,6.037559,702
"2023-08-31 17:00:00",5798,12.82,2705,5.937028,720
"2023-08-31 18:00:00",5799,12.82,2803,6.270206,693
"2023-08-31 19:00:00",5800,12.82,2888,5.776473,688
"2023-08-31 20:00:00",5801,12.81,2977,6.483548,685
"2023-08-31 21:00:00",5802,12.81,3057,6.150329,685
"2023-08-31 22:00:00",5803,12.8,3115,5.825237,685
"2023-08-31 23:00:00",5804,12.8,3163,6.076729,685
"2023-09-01 00:00:00",5805,12.79,3258,6.074391,685
"2023-09-01 01:00:00",5806,12.79,3336,5.495206,685
"2023-09-01 02:00:00",5807,12.78,3458,6.120851,684
"2023-09-01 03:00:00",5808,12.78,3606,6.354538,684
"2023-09-01 04:00:00",5809,12.77,3558,6.297628,684
"2023-09-01 05:00:00",5810,12.77,3542,5.990953,684
"2023-09-01 06:00:00",5811,12.77,3567,5.830396,684
"2023-09-01 07:00:00",5812,12.76,3573,5.858891,683
"2023-09-01 08:00:00",5813,12.77,3610,6.094476,683
"2023-09-01 09:00:00",5814,12.77,3695,6.090959,683
"2023-09-01 10:00:00",5815,12.77,3705,6.19897,683
"2023-09-01 11:00:00",5816,12.77,3695,6.119843,684
"2023-09-01 12:00:00",5817,12.76,3708,6.162511,686
"2023-09-01 13:00:00",5818,12.77,3683,6.01622,691
"2023-09-01 14:00:00",5819,12.77,3659,6.08327,688
"2023-09-01 15:00:00",5820,12.76,3647,6.144225,691
"2023-09-01 16:00:00",5821,12.76,3736,5.906502,689
"2023-09-01 17:00:00",5822,12.75,3913,5.88212,688
"2023-09-01 18:00:00",5823,12.75,4070,5.764275,688
"2023-09-01 19:00:00",5824,12.75,4171,5.817101,689
"2023-09-01 20:00:00",5825,12.74,4242,5.794752,686
"2023-09-01 21:00:00",5826,12.75,4277,6.062952,685
"2023-09-01 22:00:00",5827,12.74,4354,6.190957,685
"2023-09-01 23:00:00",5828,12.74,4367,5.959321,685
"2023-09-02 00:00:00",5829,12.73,4377,6.23972,685
"2023-09-02 01:00:00",5830,12.73,4339,5.824796,686
"2023-09-02 02:00:00",5831,12.72,4280,6.023848,686
"2023-09-02 03:00:00",5832,12.72,4254,6.407578,684
"2023-09-02 04:00:00",5833,12.72,4208,6.02749,684
"2023-09-02 05:00:00",5834,12.72,4184,5.852727,684
"2023-09-02 06:00:00",5835,12.71,4186,5.96052,684
"2023-09-02 07:00:00",5836,12.71,4258,6.009192,684
"2023-09-02 08:00:00",5837,12.71,4325,6.701845,683
"2023-09-02 09:00:00",5838,12.71,4408,5.783955,683
"2023-09-02 10:00:00",5839,12.71,4473,5.810983,684
"2023-09-02 11:00:00",5840,12.71,4571,5.64846,685
"2023-09-02 12:00:00",5841,12.71,4608,5.979647,686
"2023-09-02 13:00:00",5842,12.72,4638,6.188925,688
"2023-09-02 14:00:00",5843,12.72,4665,6.168607,691
"2023-09-02 15:00:00",5844,12.72,4604,6.168607,692
"2023-09-02 16:00:00",5845,12.71,4557,6.052793,693
"2023-09-02 17:00:00",5846,12.71,4653,6.243784,691
"2023-09-02 18:00:00",5847,12.71,4726,6.581066,690
"2023-09-02 19:00:00",5848,12.7,4757,5.959329,688
"2023-09-02 20:00:00",5849,12.7,4843,6.345289,695
"2023-09-02 21:00:00",5850,12.7,4842,6.223305,694
"2023-09-02 22:00:00",5851,12.7,4875,5.889896,692
"2023-09-02 23:00:00",5852,12.69,4861,6.042148,686
"2023-09-03 00:00:00",5853,12.68,4853,6.017546,687
"2023-09-03 01:00:00",5854,12.68,4820,5.933962,687
"2023-09-03 02:00:00",5855,12.67,4838,6.41552,686
"2023-09-03 03:00:00",5856,12.67,4820,6.362555,685
"2023-09-03 04:00:00",5857,12.67,4825,6.201831,685
"2023-09-03 05:00:00",5858,12.67,4791,5.752829,685
"2023-09-03 06:00:00",5859,12.66,4756,6.04918,684
"2023-09-03 07:00:00",5860,12.66,4773,6.288848,685
"2023-09-03 08:00:00",5861,12.66,4800,5.63888,684
"2023-09-03 09:00:00",5862,12.65,4842,6.070075,684
"2023-09-03 10:00:00",5863,12.66,4840,5.686888,686
"2023-09-03 11:00:00",5864,12.66,4851,5.821121,687
"2023-09-03 12:00:00",5865,12.67,4808,5.939011,686
"2023-09-03 13:00:00",5866,12.67,4805,6.599352,688
"2023-09-03 14:00:00",5867,12.67,4811,6.144225,692
"2023-09-03 15:00:00",5868,12.67,4820,6.320939,694
"2023-09-03 16:00:00",5869,12.67,4851,5.959329,690
"2023-09-03 17:00:00",5870,12.67,4880,6.117811,696
"2023-09-03 18:00:00",5871,12.67,4937,5.985559,696
"2023-09-03 19:00:00",5872,12.66,4929,5.887303,688
"2023-09-03 20:00:00",5873,12.66,4939,6.005049,691
"2023-09-03 21:00:00",5874,12.65,4941,6.411276,693
"2023-09-03 22:00:00",5875,12.65,4977,5.836328,692
"2023-09-03 23:00:00",5876,12.64,4988,6.039257,683
"2023-09-04 00:00:00",5877,12.64,4995,6.152736,683
"2023-09-04 01:00:00",5878,12.64,5052,5.653039,685
"2023-09-04 02:00:00",5879,12.63,5049,5.927304,686
"2023-09-04 03:00:00",5880,12.62,5051,6.107712,686
"2023-09-04 04:00:00",5881,12.62,5046,6.298603,687
"2023-09-04 05:00:00",5882,12.61,5039,5.983756,684
"2023-09-04 06:00:00",5883,12.61,5029,6.020272,683
"2023-09-04 07:00:00",5884,12.61,5020,5.764349,684
"2023-09-04 08:00:00",5885,12.6,5052,6.095424,683
"2023-09-04 09:00:00",5886,12.61,5050,5.797621,683
"2023-09-04 10:00:00",5887,12.61,5025,6.16349,687
"2023-09-04 11:00:00",5888,12.61,5024,6.332105,687
"2023-09-04 12:00:00",5889,12.61,4999,6.445944,689
"2023-09-04 13:00:00",5890,12.62,5010,6.194216,698
"2023-09-04 14:00:00",5891,12.62,4954,6.080279,696
"2023-09-04 15:00:00",5892,12.62,4920,6.588247,706
"2023-09-04 16:00:00",5893,12.63,4913,6.19446,711
"2023-09-04 17:00:00",5894,12.63,4845,5.696933,736
"2023-09-04 18:00:00",5895,12.62,4839,5.913662,697
"2023-09-04 19:00:00",5896,12.61,4858,6.173659,689
"2023-09-04 20:00:00",5897,12.61,4884,6.200005,685
"2023-09-04 21:00:00",5898,12.6,4906,6.138669,684
"2023-09-04 22:00:00",5899,12.6,4898,6.030845,684
"2023-09-04 23:00:00",5900,12.59,4962,6.024491,684
"2023-09-05 00:00:00",5901,12.59,4954,6.089438,684
"2023-09-05 01:00:00",5902,12.58,5000,6.077169,684
"2023-09-05 02:00:00",5903,12.58,5032,5.788723,684
"2023-09-05 03:00:00",5904,12.58,5023,5.80091,685
"2023-09-05 04:00:00",5905,12.57,5011,6.03449,684
"2023-09-05 05:00:00",5906,12.57,5009,5.845595,683
"2023-09-05 06:00:00",5907,12.56,4977,6.35744,684
"2023-09-05 07:00:00",5908,12.56,5000,5.845595,685
"2023-09-05 08:00:00",5909,12.55,4976,6.022303,684
"2023-09-05 09:00:00",5910,12.55,4972,6.142259,684
"2023-09-05 10:00:00",5911,12.56,4978,6.041279,684
"2023-09-05 11:00:00",5912,12.56,4962,6.02535,685
"2023-09-05 12:00:00",5913,12.56,4973,5.708442,684
"2023-09-05 13:00:00",5914,12.56,4982,6.561661,687
"2023-09-05 14:00:00",5915,12.56,4940,5.942062,688
"2023-09-05 15:00:00",5916,12.57,4912,6.265114,693
"2023-09-05 16:00:00",5917,12.57,4939,6.299736,700
"2023-09-05 17:00:00",5918,12.57,4911,6.413729,710
"2023-09-05 18:00:00",5919,12.56,4899,6.009116,693
"2023-09-05 19:00:00",5920,12.56,4863,6.238667,686
"2023-09-05 20:00:00",5921,12.55,4823,6.297579,685
"2023-09-05 21:00:00",5922,12.55,4779,6.356176,684
"2023-09-05 22:00:00",5923,12.55,4806,5.704166,683
"2023-09-05 23:00:00",5924,12.54,4800,6.1587,683
"2023-09-06 00:00:00",5925,12.54,4793,6.446896,682
"2023-09-06 01:00:00",5926,12.53,4795,6.162631,683
"2023-09-06 02:00:00",5927,12.53,4828,5.731914,683
"2023-09-06 03:00:00",5928,12.52,4832,6.103599,683
"2023-09-06 04:00:00",5929,12.52,4833,6.097497,684
"2023-09-06 05:00:00",5930,12.52,4853,5.869972,683
"2023-09-06 06:00:00",5931,12.52,4895,6.012147,683
"2023-09-06 07:00:00",5932,12.51,4963,5.81919,684
"2023-09-06 08:00:00",5933,12.51,5020,6.134016,685
"2023-09-06 09:00:00",5934,12.51,5050,6.095629,685
"2023-09-06 10:00:00",5935,12.52,5050,5.960265,685
"2023-09-06 11:00:00",5936,12.51,5052,6.181776,686
"2023-09-06 12:00:00",5937,12.52,5051,6.299601,685
"2023-09-06 13:00:00",5938,12.52,5052,6.100517,686
"2023-09-06 14:00:00",5939,12.53,5052,6.453993,686
"2023-09-06 15:00:00",5940,12.53,5053,6.183807,689
"2023-09-06 16:00:00",5941,12.53,5052,6.230576,689
"2023-09-06 17:00:00",5942,12.53,5050,6.309996,695
"2023-09-06 18:00:00",5943,12.53,5050,5.889257,687
"2023-09-06 19:00:00",5944,12.52,5052,6.323988,684
"2023-09-06 20:00:00",5945,12.52,5052,6.16147,685
"2023-09-06 21:00:00",5946,12.51,5050,6.096455,683
"2023-09-06 22:00:00",5947,12.51,5049,5.994748,682
"2023-09-06 23:00:00",5948,12.5,5051,5.976326,682
"2023-09-07 00:00:00",5949,12.5,5051,6.252204,682
"2023-09-07 01:00:00",5950,12.5,27.3,6.430672,683
"2023-09-07 02:00:00",5951,12.49,28.66,5.926996,682
"2023-09-07 03:00:00",5952,12.48,28.66,6.276202,682
"2023-09-07 04:00:00",5953,12.48,27.98,6.166513,682
"2023-09-07 05:00:00",5954,12.47,25.93,6.233541,682
"2023-09-07 06:00:00",5955,12.48,25.93,6.060895,682
"2023-09-07 07:00:00",5956,12.47,25.93,6.188856,682
"2023-09-07 08:00:00",5957,12.47,27.29,6.069019,682
"2023-09-07 09:00:00",5958,12.47,27.3,6.154579,682
"2023-09-07 10:00:00",5959,12.47,27.99,6.14909,682
"2023-09-07 11:00:00",5960,12.47,25.94,6.181775,683
"2023-09-07 12:00:00",5961,12.48,28.67,6.102548,683
"2023-09-07 13:00:00",5962,12.48,27.3,6.265066,684
"2023-09-07 14:00:00",5963,12.48,25.94,6.029415,683
"2023-09-07 15:00:00",5964,12.49,25.94,6.114965,686
"2023-09-07 16:00:00",5965,12.49,25.94,5.753162,686
"2023-09-07 17:00:00",5966,12.48,23.89,6.610538,692
"2023-09-07 18:00:00",5967,12.48,23.21,6.212271,690
"2023-09-07 19:00:00",5968,12.47,23.21,6.220383,684
"2023-09-07 20:00:00",5969,12.47,23.21,6.025361,682
"2023-09-07 21:00:00",5970,12.47,22.52,6.21016,682
"2023-09-07 22:00:00",5971,12.46,23.2,5.844501,682
"2023-09-07 23:00:00",5972,12.46,25.94,5.807678,682
"2023-09-08 00:00:00",5973,12.45,31.39,6.242121,682
"2023-09-08 01:00:00",5974,12.45,36.85,6.487791,682
"2023-09-08 02:00:00",5975,12.45,35.49,6.179085,681
"2023-09-08 03:00:00",5976,12.44,22.52,6.095443,681
"2023-09-08 04:00:00",5977,12.43,35.49,5.742177,681
"2023-09-08 05:00:00",5978,12.43,30.03,6.186928,682
"2023-09-08 06:00:00",5979,12.43,28.67,6.140234,682
"2023-09-08 07:00:00",5980,12.42,24.57,5.784677,682
"2023-09-08 08:00:00",5981,12.42,21.84,6.093452,681
"2023-09-08 09:00:00",5982,12.42,21.16,6.337149,682
"2023-09-08 10:00:00",5983,12.42,28.67,6.034907,683
"2023-09-08 11:00:00",5984,12.41,28.67,6.165198,683
"2023-09-08 12:00:00",5985,12.41,28.67,6.551434,683
"2023-09-08 13:00:00",5986,12.41,26.62,6.42149,686
"2023-09-08 14:00:00",5987,12.42,21.16,6.476339,685
"2023-09-08 15:00:00",5988,12.42,17.75,5.918117,687
"2023-09-08 16:00:00",5989,12.42,17.75,5.924155,688
"2023-09-08 17:00:00",5990,12.42,17.75,6.312033,689
"2023-09-08 18:00:00",5991,12.41,16.38,5.891445,685
"2023-09-08 19:00:00",5992,12.41,17.75,5.68199,683
"2023-09-08 20:00:00",5993,12.41,16.38,5.811814,683
"2023-09-08 21:00:00",5994,12.4,16.38,6.25231,683
"2023-09-08 22:00:00",5995,12.4,16.38,6.18891,683
"2023-09-08 23:00:00",5996,12.39,16.38,5.872066,683
"2023-09-09 00:00:00",5997,12.39,16.38,6.511806,683
"2023-09-09 01:00:00",5998,12.39,16.38,6.300597,683
"2023-09-09 02:00:00",5999,12.38,16.38,6.308693,683
"2023-09-09 03:00:00",6000,12.39,16.38,6.521962,683
"2023-09-09 04:00:00",6001,12.37,15.02,6.091362,683
"2023-09-09 05:00:00",6002,12.37,16.38,6.182763,683
"2023-09-09 06:00:00",6003,12.37,16.38,6.188856,683
"2023-09-09 07:00:00",6004,12.37,16.38,6.131984,683
"2023-09-09 08:00:00",6005,12.36,15.02,6.239635,684
"2023-09-09 09:00:00",6006,12.36,14.33,6.270101,684
"2023-09-09 10:00:00",6007,12.36,13.65,6.257977,684
"2023-09-09 11:00:00",6008,12.36,13.65,6.187316,683
"2023-09-09 12:00:00",6009,12.36,13.65,5.872837,683
"2023-09-09 13:00:00",6010,12.36,15.02,6.267167,683
"2023-09-09 14:00:00",6011,12.36,13.65,6.137291,683
"2023-09-09 15:00:00",6012,12.37,15.02,5.940889,683
"2023-09-09 16:00:00",6013,12.37,15.7,6.373801,683
"2023-09-09 17:00:00",6014,12.37,15.02,6.331152,683
"2023-09-09 18:00:00",6015,12.37,15.7,6.345366,682
"2023-09-09 19:00:00",6016,12.36,16.38,6.22657,681
"2023-09-09 20:00:00",6017,12.36,16.38,6.256608,682
"2023-09-09 21:00:00",6018,12.35,15.02,6.06549,682
"2023-09-09 22:00:00",6019,12.35,16.38,6.02248,682
"2023-09-09 23:00:00",6020,12.35,16.38,6.26401,682
"2023-09-10 00:00:00",6021,12.34,12.29,5.601859,682
"2023-09-10 01:00:00",6022,12.34,15.02,6.410249,682
"2023-09-10 02:00:00",6023,12.33,15.02,6.491551,682
"2023-09-10 03:00:00",6024,12.33,15.02,6.219323,682
"2023-09-10 04:00:00",6025,12.32,15.02,6.552428,682
"2023-09-10 05:00:00",6026,12.32,17.74,6.324942,682
"2023-09-10 06:00:00",6027,12.31,16.38,6.284319,682
"2023-09-10 07:00:00",6028,12.31,17.75,6.706794,682
"2023-09-10 08:00:00",6029,12.31,13.65,6.247759,682
"2023-09-10 09:00:00",6030,12.31,16.38,6.583233,682
"2023-09-10 10:00:00",6031,12.31,14.33,6.248608,682
"2023-09-10 11:00:00",6032,12.31,14.33,6.141066,682
"2023-09-10 12:00:00",6033,12.31,12.29,6.082264,682
"2023-09-10 13:00:00",6034,12.32,20.48,6.24776,682
"2023-09-10 14:00:00",6035,12.32,18.43,6.018242,682
"2023-09-10 15:00:00",6036,12.32,20.48,6.453062,682
"2023-09-10 16:00:00",6037,12.32,21.17,6.422584,681
"2023-09-10 17:00:00",6038,12.32,19.12,5.983747,683
"2023-09-10 18:00:00",6039,12.32,19.11,6.583107,681
"2023-09-10 19:00:00",6040,12.31,23.89,6.125479,680
"2023-09-10 20:00:00",6041,12.31,18.43,6.039505,680
"2023-09-10 21:00:00",6042,12.31,19.8,6.272437,680
"2023-09-10 22:00:00",6043,12.3,19.8,5.902532,679
"2023-09-10 23:00:00",6044,12.3,17.75,5.774516,680
"2023-09-11 00:00:00",6045,12.29,16.38,6.054809,680
"2023-09-11 01:00:00",6046,12.29,17.75,6.266039,679
"2023-09-11 02:00:00",6047,12.28,16.38,6.077144,680
"2023-09-11 03:00:00",6048,12.28,17.75,6.282288,681
"2023-09-11 04:00:00",6049,12.27,15.02,6.253852,680
"2023-09-11 05:00:00",6050,12.27,16.38,6.613362,680
"2023-09-11 06:00:00",6051,12.27,15.02,6.166513,680
"2023-09-11 07:00:00",6052,12.26,15.02,5.788723,680
"2023-09-11 08:00:00",6053,12.26,15.02,6.408218,680
"2023-09-11 09:00:00",6054,12.26,15.02,6.339516,681
"2023-09-11 10:00:00",6055,12.26,15.7,6.332322,681
"2023-09-11 11:00:00",6056,12.27,15.02,6.487345,681
"2023-09-11 12:00:00",6057,12.28,16.38,6.436801,681
"2023-09-11 13:00:00",6058,12.27,15.02,6.751739,683
"2023-09-11 14:00:00",6059,12.28,15.7,5.936979,682
"2023-09-11 15:00:00",6060,12.27,12.29,6.231656,681
"2023-09-11 16:00:00",6061,12.27,12.29,6.272258,681
"2023-09-11 17:00:00",6062,12.28,14.34,6.34959,680
"2023-09-11 18:00:00",6063,12.28,14.33,6.168615,680
"2023-09-11 19:00:00",6064,12.26,12.29,6.115035,680
"2023-09-11 20:00:00",6065,12.26,10.24,6.350307,680
"2023-09-11 21:00:00",6066,12.26,14.33,5.939366,680
"2023-09-11 22:00:00",6067,12.25,12.97,6.446887,680
"2023-09-11 23:00:00",6068,12.25,13.65,6.603207,680
"2023-09-12 00:00:00",6069,12.24,12.29,5.991836,680
"2023-09-12 01:00:00",6070,12.24,12.97,6.274164,680
"2023-09-12 02:00:00",6071,12.23,12.28,6.19495,680
"2023-09-12 03:00:00",6072,12.23,13.65,6.117766,681
"2023-09-12 04:00:00",6073,12.22,12.28,6.308693,682
"2023-09-12 05:00:00",6074,12.22,11.6,6.556491,681
"2023-09-12 06:00:00",6075,12.22,9.55,6.205105,681
"2023-09-12 07:00:00",6076,12.21,10.92,6.131984,681
"2023-09-12 08:00:00",6077,12.21,9.55,6.546335,680
"2023-09-12 09:00:00",6078,12.21,10.92,6.166567,681
"2023-09-12 10:00:00",6079,12.21,9.56,6.549156,681
"2023-09-12 11:00:00",6080,12.21,10.92,6.462116,681
"2023-09-12 12:00:00",6081,12.21,8.87,5.911803,681
"2023-09-12 13:00:00",6082,12.22,9.56,6.447997,681
"2023-09-12 14:00:00",6083,12.22,9.56,6.391281,681
"2023-09-12 15:00:00",6084,12.22,8.87,6.016166,681
"2023-09-12 16:00:00",6085,12.22,8.87,6.459148,680
"2023-09-12 17:00:00",6086,12.21,10.92,5.712407,681
"2023-09-12 18:00:00",6087,12.21,10.92,6.162488,680
"2023-09-12 19:00:00",6088,12.2,9.55,6.517899,680
"2023-09-12 20:00:00",6089,12.19,8.87,6.134016,680
"2023-09-12 21:00:00",6090,12.2,10.92,6.008085,680
"2023-09-12 22:00:00",6091,12.19,9.55,6.402125,680
"2023-09-12 23:00:00",6092,12.18,9.56,6.190887,681
"2023-09-13 00:00:00",6093,12.19,10.92,6.270101,680
"2023-09-13 01:00:00",6094,12.17,9.56,6.174638,681
"2023-09-13 02:00:00",6095,12.17,10.92,6.095424,681
"2023-09-13 03:00:00",6096,12.17,10.92,6.454934,681
"2023-09-13 04:00:00",6097,12.17,10.92,6.168545,681
"2023-09-13 05:00:00",6098,12.17,10.92,6.515868,681
"2023-09-13 06:00:00",6099,12.16,10.92,6.499619,681
"2023-09-13 07:00:00",6100,12.16,9.56,5.999961,681
"2023-09-13 08:00:00",6101,12.16,10.92,6.471183,681
"2023-09-13 09:00:00",6102,12.16,10.92,6.347284,681
"2023-09-13 10:00:00",6103,12.15,9.56,5.937406,681
"2023-09-13 11:00:00",6104,12.16,9.56,6.612381,682
"2023-09-13 12:00:00",6105,12.16,10.92,6.249146,682
"2023-09-13 13:00:00",6106,12.15,10.24,6.192059,683
"2023-09-13 14:00:00",6107,12.16,10.24,6.145694,683
"2023-09-13 15:00:00",6108,12.17,10.92,6.343281,683
"2023-09-13 16:00:00",6109,12.15,19.8,6.071079,683
"2023-09-13 17:00:00",6110,12.17,21.16,6.546466,684
"2023-09-13 18:00:00",6111,12.16,16.38,6.474492,682
"2023-09-13 19:00:00",6112,12.15,15.02,5.981753,681
"2023-09-13 20:00:00",6113,12.15,12.97,6.144171,681
"2023-09-13 21:00:00",6114,12.15,12.28,6.371658,681
"2023-09-13 22:00:00",6115,12.14,11.6,5.985743,681
"2023-09-13 23:00:00",6116,12.14,11.6,6.28635,681
"2023-09-14 00:00:00",6117,12.13,10.92,6.528055,681
"2023-09-14 01:00:00",6118,12.12,10.24,6.676327,680
"2023-09-14 02:00:00",6119,12.12,10.92,6.146202,680
"2023-09-14 03:00:00",6120,12.12,12.28,6.243697,680
"2023-09-14 04:00:00",6121,12.12,10.92,6.166513,681
"2023-09-14 05:00:00",6122,12.11,9.55,6.298537,681
"2023-09-14 06:00:00",6123,12.11,10.92,6.308693,681
"2023-09-14 07:00:00",6124,12.1,9.56,6.467121,681
"2023-09-14 08:00:00",6125,12.1,9.55,6.682421,681
"2023-09-14 09:00:00",6126,12.1,8.19,6.030428,681
"2023-09-14 10:00:00",6127,12.1,8.19,6.558543,681
"2023-09-14 11:00:00",6128,12.1,8.19,6.240228,682
"2023-09-14 12:00:00",6129,12.1,8.19,6.260705,682
"2023-09-14 13:00:00",6130,12.11,9.56,6.537319,686
"2023-09-14 14:00:00",6131,12.12,9.56,6.279296,690
"2023-09-14 15:00:00",6132,12.12,9.56,6.553578,696
"2023-09-14 16:00:00",6133,12.1,8.19,6.047781,692
"2023-09-14 17:00:00",6134,12.1,8.19,6.449423,691
"2023-09-14 18:00:00",6135,12.1,9.56,6.144239,685
"2023-09-14 19:00:00",6136,12.1,9.56,6.302599,682
"2023-09-14 20:00:00",6137,12.1,9.56,6.641798,681
"2023-09-14 21:00:00",6138,12.09,9.56,6.251821,681
"2023-09-14 22:00:00",6139,12.09,9.56,6.542273,680
"2023-09-14 23:00:00",6140,12.08,8.19,6.532117,680
"2023-09-15 00:00:00",6141,12.08,9.56,6.727106,680
"2023-09-15 01:00:00",6142,12.07,8.87,6.481339,680
"2023-09-15 02:00:00",6143,12.07,9.55,6.109642,680
"2023-09-15 03:00:00",6144,12.06,8.19,6.284319,680
"2023-09-15 04:00:00",6145,12.06,9.55,5.977618,681
"2023-09-15 05:00:00",6146,12.06,8.87,6.597113,680
"2023-09-15 06:00:00",6147,12.05,8.19,6.530086,681
"2023-09-15 07:00:00",6148,12.06,9.55,6.379782,681
"2023-09-15 08:00:00",6149,12.05,9.55,6.239635,681
"2023-09-15 09:00:00",6150,12.05,8.19,6.054801,681
"2023-09-15 10:00:00",6151,12.8,133.1,5.975215,"NAN"
"2023-09-15 11:00:00",6152,12.77,4517,5.944422,695
"2023-09-15 12:00:00",6153,12.76,4263,6.060076,723
"2023-09-15 13:00:00",6154,12.76,4104,6.080951,746
"2023-09-15 14:00:00",6155,12.74,4015,5.782322,760
"2023-09-15 15:00:00",6156,12.75,4036,6.221125,746
"2023-09-15 16:00:00",6157,12.73,4028,5.773749,700
"2023-09-15 17:00:00",6158,12.72,4080,5.998863,705
"2023-09-15 18:00:00",6159,12.72,4168,6.207377,693
"2023-09-15 19:00:00",6160,12.7,4222,6.467955,686
"2023-09-15 20:00:00",6161,12.7,4266,5.93573,685
"2023-09-15 21:00:00",6162,12.7,4352,5.960107,684
"2023-09-15 22:00:00",6163,12.68,4384,5.844317,684
"2023-09-15 23:00:00",6164,12.68,4420,5.960107,684
"2023-09-16 00:00:00",6165,12.68,4423,6.031206,684
"2023-09-16 01:00:00",6166,12.67,4341,6.021049,684
"2023-09-16 02:00:00",6167,12.66,4271,5.838223,685
"2023-09-16 03:00:00",6168,12.66,4181,6.122618,685
"2023-09-16 04:00:00",6169,12.66,4145,6.016986,684
"2023-09-16 05:00:00",6170,12.66,4072,6.08199,684
"2023-09-16 06:00:00",6171,12.65,3999,5.811815,684
"2023-09-16 07:00:00",6172,12.64,3992,5.83416,684
"2023-09-16 08:00:00",6173,12.63,3965,6.425296,685
"2023-09-16 09:00:00",6174,12.64,3964,5.732591,688
"2023-09-16 10:00:00",6175,12.63,3916,5.797596,701
"2023-09-16 11:00:00",6176,12.63,3910,6.207937,712
"2023-09-16 12:00:00",6177,12.61,3824,5.842335,715
"2023-09-16 13:00:00",6178,12.59,3727,5.490895,735
"2023-09-16 14:00:00",6179,12.59,3681,6.291351,730
"2023-09-16 15:00:00",6180,12.61,3661,6.346408,758
"2023-09-16 16:00:00",6181,12.61,3658,6.299849,773
"2023-09-16 17:00:00",6182,12.61,3605,5.795637,773
"2023-09-16 18:00:00",6183,12.58,3565,5.744871,729
"2023-09-16 19:00:00",6184,12.57,3583,6.317632,694
"2023-09-16 20:00:00",6185,12.59,3621,6.000735,688
"2023-09-16 21:00:00",6186,12.56,3679,6.114492,687
"2023-09-16 22:00:00",6187,12.57,3748,6.18356,686
"2023-09-16 23:00:00",6188,12.56,3768,6.342009,685
"2023-09-17 00:00:00",6189,12.54,3822,6.547179,685
"2023-09-17 01:00:00",6190,12.55,3820,6.142932,685
"2023-09-17 02:00:00",6191,12.52,3784,6.065739,685
"2023-09-17 03:00:00",6192,12.54,3751,6.370448,684
"2023-09-17 04:00:00",6193,12.5,3745,6.065739,684
"2023-09-17 05:00:00",6194,12.47,3737,5.923542,684
"2023-09-17 06:00:00",6195,12.45,3739,6.130744,683
"2023-09-17 07:00:00",6196,12.5,3741,6.0373,683
"2023-09-17 08:00:00",6197,12.44,3756,6.094179,683
"2023-09-17 09:00:00",6198,12.44,3752,6.059645,684
"2023-09-17 10:00:00",6199,12.42,3772,6.090116,683
"2023-09-17 11:00:00",6200,12.58,3835,6.516708,687
"2023-09-17 12:00:00",6201,12.58,3819,6.057621,695
"2023-09-17 13:00:00",6202,12.58,3790,5.86266,740
"2023-09-17 14:00:00",6203,12.58,3571,6.006934,740
"2023-09-17 15:00:00",6204,12.57,3709,6.318541,746
"2023-09-17 16:00:00",6205,12.57,3786,6.334951,776
"2023-09-17 17:00:00",6206,12.58,3863,6.026131,777
"2023-09-17 18:00:00",6207,12.57,3956,6.028162,742
"2023-09-17 19:00:00",6208,12.57,4083,6.202892,692
"2023-09-17 20:00:00",6209,12.55,4182,6.09521,687
"2023-09-17 21:00:00",6210,12.54,4234,6.025898,686
"2023-09-17 22:00:00",6211,12.54,4303,6.163635,685
"2023-09-17 23:00:00",6212,12.51,4376,6.242625,685
